Date,Time,,Temp,Weather,Wind,,Humidity,Barometer,Visibility
2020-09-20,20:00,,19 °C,Clear.,13 km/h,↑,78%,1012 mbar,16 km
2020-09-20,20:30,,18 °C,Clear.,19 km/h,↑,78%,1012 mbar,16 km
2020-09-20,21:00,,19 °C,Clear.,19 km/h,↑,73%,1012 mbar,16 km
2020-09-20,21:30,,18 °C,Clear.,15 km/h,↑,78%,1012 mbar,16 km
2020-09-20,22:00,,18 °C,Clear.,17 km/h,↑,78%,1012 mbar,16 km
2020-09-20,22:30,,18 °C,Clear.,13 km/h,↑,78%,1012 mbar,16 km
2020-09-20,23:00,,17 °C,Clear.,11 km/h,↑,77%,1012 mbar,16 km
2020-09-20,23:30,,17 °C,Clear.,7 km/h,↑,83%,1012 mbar,16 km
2020-09-21,"00:00 Mon, 21 Sep",,16 °C,Clear.,No wind,↑,83%,1012 mbar,16 km
2020-09-21,00:30,,16 °C,Clear.,No wind,↑,88%,1012 mbar,16 km
2020-09-21,01:00,,16 °C,Clear.,7 km/h,↑,88%,1012 mbar,16 km
2020-09-21,01:30,,16 °C,Clear.,7 km/h,↑,88%,1012 mbar,16 km
2020-09-21,02:00,,16 °C,Clear.,4 km/h,↑,88%,1011 mbar,16 km
2020-09-21,02:30,,16 °C,Clear.,9 km/h,↑,88%,1011 mbar,16 km
2020-09-21,03:00,,16 °C,Passing clouds.,11 km/h,↑,83%,1011 mbar,N/A
2020-09-21,03:30,,16 °C,Clear.,9 km/h,↑,88%,1011 mbar,16 km
2020-09-21,04:00,,16 °C,Clear.,9 km/h,↑,88%,1011 mbar,16 km
2020-09-21,04:30,,16 °C,Clear.,7 km/h,↑,88%,1011 mbar,16 km
2020-09-21,05:00,,16 °C,Clear.,2 km/h,↑,88%,1011 mbar,16 km
2020-09-21,06:00,,15 °C,Sunny.,No wind,↑,94%,1011 mbar,16 km
2020-09-21,06:30,,16 °C,Sunny.,2 km/h,↑,88%,1011 mbar,16 km
2020-09-21,07:00,,17 °C,Sunny.,No wind,↑,88%,1011 mbar,16 km
2020-09-21,07:30,,19 °C,Sunny.,6 km/h,↑,78%,1011 mbar,16 km
2020-09-21,08:00,,21 °C,Passing clouds.,7 km/h,↑,69%,1011 mbar,N/A
2020-09-21,08:30,,23 °C,Sunny.,13 km/h,↑,65%,1011 mbar,16 km
2020-09-21,09:00,,24 °C,Sunny.,19 km/h,↑,57%,1011 mbar,16 km
2020-09-21,09:30,,25 °C,Sunny.,20 km/h,↑,57%,1011 mbar,16 km
2020-09-21,10:00,,26 °C,Sunny.,20 km/h,↑,51%,1010 mbar,16 km
2020-09-21,11:00,,28 °C,Sunny.,24 km/h,↑,45%,1009 mbar,16 km
2020-09-21,12:00,,29 °C,Sunny.,22 km/h,↑,35%,1008 mbar,16 km
2020-09-21,12:30,,27 °C,Sunny.,32 km/h,↑,54%,1008 mbar,16 km
2020-09-21,13:00,,30 °C,Sunny.,26 km/h,↑,38%,1008 mbar,16 km
2020-09-21,13:30,,28 °C,Sunny.,26 km/h,↑,48%,1007 mbar,16 km
2020-09-21,14:00,,26 °C,Sunny.,28 km/h,↑,54%,1007 mbar,16 km
2020-09-21,14:30,,26 °C,Sunny.,28 km/h,↑,51%,1006 mbar,16 km
2020-09-21,15:00,,25 °C,Sunny.,30 km/h,↑,57%,1006 mbar,16 km
2020-09-21,15:30,,26 °C,Sunny.,30 km/h,↑,61%,1006 mbar,16 km
2020-09-21,16:00,,27 °C,Sunny.,32 km/h,↑,51%,1005 mbar,16 km
2020-09-21,17:00,,25 °C,Sunny.,24 km/h,↑,57%,1004 mbar,16 km
2020-09-21,17:30,,24 °C,Sunny.,28 km/h,↑,65%,1004 mbar,16 km
2020-09-21,18:00,,25 °C,Clear.,19 km/h,↑,61%,1005 mbar,16 km
2020-09-21,18:30,,25 °C,Clear.,17 km/h,↑,61%,1005 mbar,16 km
2020-09-21,19:00,,26 °C,Clear.,22 km/h,↑,54%,1006 mbar,16 km
2020-09-21,19:30,,26 °C,Clear.,20 km/h,↑,54%,1007 mbar,16 km
2020-09-21,20:00,,25 °C,Clear.,19 km/h,↑,57%,1007 mbar,16 km
2020-09-21,20:30,,25 °C,Clear.,20 km/h,↑,61%,1007 mbar,16 km
2020-09-21,21:00,,25 °C,Clear.,20 km/h,↑,61%,1007 mbar,16 km
2020-09-21,21:30,,25 °C,Thundershowers. Partly cloudy.,17 km/h,↑,61%,1008 mbar,N/A
2020-09-21,22:00,,24 °C,Scattered showers. Clear.,17 km/h,↑,61%,1007 mbar,N/A
2020-09-21,22:30,,23 °C,Passing clouds.,9 km/h,↑,69%,1006 mbar,N/A
2020-09-21,23:00,,22 °C,Passing clouds.,7 km/h,↑,69%,1006 mbar,N/A
2020-09-21,23:30,,24 °C,Clear.,26 km/h,↑,57%,1006 mbar,16 km
2020-09-22,"00:00 Tue, 22 Sep",,24 °C,Clear.,26 km/h,↑,54%,1006 mbar,16 km
2020-09-22,00:30,,24 °C,Clear.,30 km/h,↑,44%,1006 mbar,16 km
2020-09-22,01:00,,24 °C,Clear.,28 km/h,↑,44%,1006 mbar,16 km
2020-09-22,01:30,,23 °C,Clear.,22 km/h,↑,47%,1006 mbar,16 km
2020-09-22,02:00,,22 °C,Clear.,19 km/h,↑,53%,1005 mbar,16 km
2020-09-22,02:30,,22 °C,Clear.,20 km/h,↑,53%,1005 mbar,16 km
2020-09-22,03:00,,22 °C,Clear.,20 km/h,↑,53%,1005 mbar,16 km
2020-09-22,03:30,,21 °C,Clear.,19 km/h,↑,60%,1005 mbar,16 km
2020-09-22,04:00,,21 °C,Scattered showers. Clear.,15 km/h,↑,60%,1006 mbar,N/A
2020-09-22,05:30,,22 °C,Clear.,11 km/h,↑,61%,1007 mbar,16 km
2020-09-22,06:00,,20 °C,Sunny.,17 km/h,↑,69%,1008 mbar,16 km
2020-09-22,06:30,,20 °C,Passing clouds.,17 km/h,↑,69%,1009 mbar,N/A
2020-09-22,07:00,,20 °C,Passing clouds.,17 km/h,↑,60%,1009 mbar,N/A
2020-09-22,07:30,,21 °C,Passing clouds.,28 km/h,↑,40%,1010 mbar,N/A
2020-09-22,08:00,,21 °C,Sunny.,35 km/h,↑,35%,1010 mbar,16 km
2020-09-22,08:30,,21 °C,Sunny.,37 km/h,↑,33%,1010 mbar,16 km
2020-09-22,09:00,,22 °C,Sunny.,35 km/h,↑,31%,1010 mbar,16 km
2020-09-22,09:30,,23 °C,Sunny.,30 km/h,↑,27%,1010 mbar,16 km
2020-09-22,10:00,,24 °C,Sunny.,26 km/h,↑,24%,1010 mbar,16 km
2020-09-22,10:30,,25 °C,Sunny.,28 km/h,↑,21%,1010 mbar,16 km
2020-09-22,11:00,,25 °C,Sunny.,28 km/h,↑,24%,1009 mbar,16 km
2020-09-22,11:30,,26 °C,Sunny.,24 km/h,↑,23%,1009 mbar,16 km
2020-09-22,12:00,,26 °C,Sunny.,28 km/h,↑,21%,1009 mbar,16 km
2020-09-22,12:30,,27 °C,Sunny.,33 km/h,↑,17%,1008 mbar,16 km
2020-09-22,13:00,,27 °C,Sunny.,39 km/h,↑,14%,1008 mbar,16 km
2020-09-22,13:14,,27 °C,Sunny.,37 km/h,↑,15%,1008 mbar,16 km
2020-09-22,13:44,,27 °C,Sunny.,30 km/h,↑,17%,1008 mbar,16 km
2020-09-22,14:00,,27 °C,Sunny.,32 km/h,↑,15%,1007 mbar,16 km
2020-09-22,14:30,,27 °C,Sunny.,32 km/h,↑,14%,1007 mbar,16 km
2020-09-22,15:00,,27 °C,Sunny.,35 km/h,↑,15%,1007 mbar,16 km
2020-09-22,15:31,,27 °C,Sunny.,32 km/h,↑,15%,1007 mbar,16 km
2020-09-22,16:00,,27 °C,Sunny.,37 km/h,↑,17%,1008 mbar,16 km
2020-09-22,16:30,,26 °C,Sunny.,33 km/h,↑,18%,1008 mbar,16 km
2020-09-22,17:00,,25 °C,Sunny.,30 km/h,↑,19%,1008 mbar,16 km
2020-09-22,18:00,,24 °C,Clear.,28 km/h,↑,21%,1009 mbar,16 km
2020-09-22,18:30,,24 °C,Clear.,28 km/h,↑,22%,1010 mbar,16 km
2020-09-22,19:00,,23 °C,Clear.,24 km/h,↑,23%,1010 mbar,16 km
2020-09-22,19:30,,22 °C,Clear.,26 km/h,↑,27%,1011 mbar,16 km
2020-09-22,20:00,,22 °C,Clear.,22 km/h,↑,29%,1011 mbar,16 km
2020-09-22,20:30,,21 °C,Clear.,17 km/h,↑,31%,1011 mbar,16 km
2020-09-22,21:00,,21 °C,Clear.,15 km/h,↑,33%,1011 mbar,16 km
2020-09-22,21:30,,21 °C,Clear.,15 km/h,↑,33%,1011 mbar,16 km
2020-09-22,22:00,,21 °C,Clear.,17 km/h,↑,35%,1011 mbar,16 km
2020-09-22,22:30,,20 °C,Clear.,13 km/h,↑,38%,1011 mbar,16 km
2020-09-22,23:00,,20 °C,Clear.,15 km/h,↑,38%,1011 mbar,16 km
2020-09-22,23:30,,19 °C,Clear.,17 km/h,↑,43%,1011 mbar,16 km
2020-09-23,"00:00 Wed, 23 Sep",,19 °C,Clear.,15 km/h,↑,43%,1011 mbar,16 km
2020-09-23,00:30,,19 °C,Clear.,11 km/h,↑,43%,1011 mbar,16 km
2020-09-23,01:00,,18 °C,Clear.,13 km/h,↑,52%,1011 mbar,16 km
2020-09-23,01:30,,17 °C,Clear.,9 km/h,↑,49%,1011 mbar,16 km
2020-09-23,02:00,,17 °C,Clear.,9 km/h,↑,49%,1011 mbar,16 km
2020-09-23,02:30,,16 °C,Clear.,7 km/h,↑,63%,1011 mbar,16 km
2020-09-23,03:00,,16 °C,Clear.,No wind,↑,59%,1011 mbar,16 km
2020-09-23,03:30,,15 °C,Clear.,7 km/h,↑,63%,1011 mbar,16 km
2020-09-23,04:00,,16 °C,Clear.,9 km/h,↑,48%,1011 mbar,16 km
2020-09-23,04:30,,15 °C,Clear.,9 km/h,↑,55%,1011 mbar,16 km
2020-09-23,05:00,,16 °C,Clear.,13 km/h,↑,45%,1011 mbar,16 km
2020-09-23,05:30,,16 °C,Clear.,7 km/h,↑,48%,1011 mbar,16 km
2020-09-23,06:00,,15 °C,Sunny.,9 km/h,↑,55%,1012 mbar,16 km
2020-09-23,06:30,,17 °C,Sunny.,11 km/h,↑,42%,1012 mbar,16 km
2020-09-23,07:00,,18 °C,Sunny.,7 km/h,↑,43%,1012 mbar,16 km
2020-09-23,07:30,,20 °C,Sunny.,No wind,↑,33%,1012 mbar,16 km
2020-09-23,08:00,,21 °C,Sunny.,9 km/h,↑,33%,1012 mbar,16 km
2020-09-23,08:30,,21 °C,Sunny.,7 km/h,↑,27%,1012 mbar,16 km
2020-09-23,09:00,,20 °C,Sunny.,6 km/h,↑,33%,1012 mbar,16 km
2020-09-23,10:00,,20 °C,Sunny.,13 km/h,↑,33%,1012 mbar,16 km
2020-09-23,11:00,,23 °C,Sunny.,20 km/h,↑,25%,1011 mbar,16 km
2020-09-23,11:30,,24 °C,Sunny.,22 km/h,↑,24%,1011 mbar,16 km
2020-09-23,12:00,,24 °C,Sunny.,17 km/h,↑,22%,1010 mbar,16 km
2020-09-23,12:30,,24 °C,Sunny.,20 km/h,↑,24%,1010 mbar,16 km
2020-09-23,13:00,,23 °C,Sunny.,26 km/h,↑,22%,1009 mbar,16 km
2020-09-23,13:30,,24 °C,Sunny.,19 km/h,↑,21%,1009 mbar,16 km
2020-09-23,14:00,,24 °C,Sunny.,32 km/h,↑,18%,1009 mbar,16 km
2020-09-23,14:30,,23 °C,Passing clouds.,28 km/h,↑,20%,1009 mbar,N/A
2020-09-23,15:00,,24 °C,Sunny.,20 km/h,↑,21%,1009 mbar,16 km
2020-09-23,15:30,,24 °C,Sunny.,24 km/h,↑,22%,1009 mbar,16 km
2020-09-23,16:00,,22 °C,Sunny.,30 km/h,↑,25%,1009 mbar,16 km
2020-09-23,16:30,,21 °C,Sunny.,30 km/h,↑,27%,1010 mbar,16 km
2020-09-23,17:00,,22 °C,Sunny.,26 km/h,↑,25%,1010 mbar,16 km
2020-09-23,17:30,,21 °C,Sunny.,22 km/h,↑,27%,1011 mbar,16 km
2020-09-23,18:00,,21 °C,Clear.,32 km/h,↑,25%,1011 mbar,16 km
2020-09-23,18:30,,20 °C,Clear.,33 km/h,↑,28%,1012 mbar,16 km
2020-09-23,19:00,,19 °C,Clear.,28 km/h,↑,32%,1013 mbar,16 km
2020-09-23,19:30,,18 °C,Clear.,32 km/h,↑,34%,1013 mbar,16 km
2020-09-23,20:00,,18 °C,Clear.,28 km/h,↑,37%,1013 mbar,16 km
2020-09-23,20:30,,17 °C,Clear.,19 km/h,↑,39%,1014 mbar,16 km
2020-09-23,21:00,,18 °C,Clear.,15 km/h,↑,37%,1014 mbar,16 km
2020-09-23,21:30,,17 °C,Clear.,17 km/h,↑,39%,1014 mbar,16 km
2020-09-23,22:00,,17 °C,Clear.,19 km/h,↑,42%,1014 mbar,16 km
2020-09-23,23:00,,16 °C,Clear.,17 km/h,↑,45%,1014 mbar,16 km
2020-09-23,23:30,,16 °C,Clear.,11 km/h,↑,45%,1014 mbar,16 km
2020-09-24,"00:00 Thu, 24 Sep",,15 °C,Clear.,7 km/h,↑,48%,1014 mbar,16 km
2020-09-24,00:30,,15 °C,Clear.,11 km/h,↑,48%,1013 mbar,16 km
2020-09-24,01:00,,14 °C,Clear.,15 km/h,↑,51%,1013 mbar,16 km
2020-09-24,01:30,,14 °C,Clear.,22 km/h,↑,51%,1013 mbar,16 km
2020-09-24,02:00,,14 °C,Clear.,20 km/h,↑,51%,1012 mbar,16 km
2020-09-24,02:30,,14 °C,Clear.,11 km/h,↑,51%,1012 mbar,16 km
2020-09-24,03:00,,14 °C,Clear.,15 km/h,↑,51%,1012 mbar,16 km
2020-09-24,03:30,,14 °C,Clear.,13 km/h,↑,51%,1012 mbar,16 km
2020-09-24,04:00,,14 °C,Clear.,15 km/h,↑,48%,1012 mbar,16 km
2020-09-24,04:30,,12 °C,Clear.,17 km/h,↑,58%,1012 mbar,16 km
2020-09-24,05:00,,13 °C,Passing clouds.,13 km/h,↑,59%,1012 mbar,N/A
2020-09-24,05:30,,13 °C,Passing clouds.,17 km/h,↑,55%,1013 mbar,N/A
2020-09-24,06:00,,14 °C,Sunny.,15 km/h,↑,55%,1013 mbar,16 km
2020-09-24,06:30,,14 °C,Sunny.,13 km/h,↑,51%,1013 mbar,16 km
2020-09-24,07:00,,15 °C,Sunny.,19 km/h,↑,51%,1013 mbar,16 km
2020-09-24,07:30,,15 °C,Passing clouds.,11 km/h,↑,48%,1013 mbar,N/A
2020-09-24,08:00,,16 °C,Passing clouds.,15 km/h,↑,45%,1013 mbar,N/A
2020-09-24,08:30,,17 °C,Passing clouds.,20 km/h,↑,42%,1014 mbar,N/A
2020-09-24,09:00,,18 °C,Passing clouds.,30 km/h,↑,40%,1013 mbar,N/A
2020-09-24,09:16,,18 °C,Passing clouds.,28 km/h,↑,37%,1013 mbar,N/A
2020-09-24,09:30,,18 °C,Sunny.,33 km/h,↑,34%,1013 mbar,16 km
2020-09-24,10:00,,19 °C,Sunny.,28 km/h,↑,35%,1013 mbar,16 km
2020-09-24,10:30,,18 °C,Sunny.,35 km/h,↑,37%,1013 mbar,16 km
2020-09-24,11:00,,19 °C,Sunny.,28 km/h,↑,35%,1013 mbar,16 km
2020-09-24,11:30,,19 °C,Sunny.,28 km/h,↑,28%,1013 mbar,16 km
2020-09-24,12:00,,21 °C,Sunny.,32 km/h,↑,27%,1012 mbar,16 km
2020-09-24,12:34,,21 °C,Sunny.,28 km/h,↑,23%,1012 mbar,16 km
2020-09-24,13:00,,21 °C,Sunny.,28 km/h,↑,23%,1011 mbar,16 km
2020-09-24,13:30,,21 °C,Sunny.,22 km/h,↑,23%,1011 mbar,16 km
2020-09-24,14:00,,22 °C,Passing clouds.,19 km/h,↑,22%,1011 mbar,N/A
2020-09-24,14:30,,22 °C,Passing clouds.,19 km/h,↑,22%,1010 mbar,N/A
2020-09-24,15:00,,23 °C,Sunny.,19 km/h,↑,19%,1010 mbar,16 km
2020-09-24,15:30,,22 °C,Sunny.,24 km/h,↑,20%,1010 mbar,16 km
2020-09-24,16:00,,23 °C,Passing clouds.,19 km/h,↑,17%,1010 mbar,N/A
2020-09-24,16:30,,22 °C,Sunny.,20 km/h,↑,20%,1010 mbar,16 km
2020-09-24,17:00,,21 °C,Sunny.,28 km/h,↑,21%,1011 mbar,16 km
2020-09-24,17:30,,20 °C,Sunny.,30 km/h,↑,23%,1011 mbar,16 km
2020-09-24,18:00,,19 °C,Clear.,26 km/h,↑,24%,1011 mbar,16 km
2020-09-24,18:30,,19 °C,Clear.,22 km/h,↑,26%,1011 mbar,16 km
2020-09-24,19:00,,19 °C,Clear.,19 km/h,↑,26%,1012 mbar,16 km
2020-09-24,19:30,,18 °C,Clear.,15 km/h,↑,30%,1012 mbar,16 km
2020-09-24,20:00,,18 °C,Clear.,17 km/h,↑,30%,1013 mbar,16 km
2020-09-24,20:30,,18 °C,Clear.,20 km/h,↑,30%,1013 mbar,16 km
2020-09-24,21:00,,18 °C,Clear.,15 km/h,↑,30%,1014 mbar,16 km
2020-09-24,21:30,,17 °C,Clear.,11 km/h,↑,32%,1013 mbar,16 km
2020-09-24,22:00,,17 °C,Clear.,11 km/h,↑,34%,1013 mbar,16 km
2020-09-24,22:30,,17 °C,Clear.,11 km/h,↑,37%,1013 mbar,16 km
2020-09-24,23:30,,15 °C,Clear.,11 km/h,↑,42%,1013 mbar,16 km
2020-09-25,"00:00 Fri, 25 Sep",,15 °C,Clear.,9 km/h,↑,45%,1012 mbar,16 km
2020-09-25,00:30,,15 °C,Clear.,9 km/h,↑,42%,1012 mbar,16 km
2020-09-25,01:00,,13 °C,Clear.,9 km/h,↑,51%,1011 mbar,16 km
2020-09-25,01:30,,14 °C,Passing clouds.,9 km/h,↑,55%,1011 mbar,N/A
2020-09-25,02:00,,14 °C,Clear.,9 km/h,↑,55%,1011 mbar,16 km
2020-09-25,02:30,,15 °C,Clear.,11 km/h,↑,48%,1011 mbar,16 km
2020-09-25,03:00,,15 °C,Passing clouds.,13 km/h,↑,48%,1010 mbar,N/A
2020-09-25,03:30,,14 °C,Clear.,13 km/h,↑,51%,1010 mbar,16 km
2020-09-25,04:00,,13 °C,Clear.,13 km/h,↑,55%,1009 mbar,16 km
2020-09-25,04:30,,14 °C,Clear.,13 km/h,↑,51%,1009 mbar,16 km
2020-09-25,05:00,,15 °C,Clear.,17 km/h,↑,48%,1009 mbar,16 km
2020-09-25,05:30,,14 °C,Clear.,19 km/h,↑,51%,1009 mbar,16 km
2020-09-25,06:00,,14 °C,Sunny.,19 km/h,↑,51%,1009 mbar,16 km
2020-09-25,06:30,,15 °C,Sunny.,20 km/h,↑,51%,1008 mbar,16 km
2020-09-25,07:00,,17 °C,Sunny.,26 km/h,↑,42%,1008 mbar,16 km
2020-09-25,07:30,,18 °C,Sunny.,28 km/h,↑,40%,1008 mbar,16 km
2020-09-25,08:00,,19 °C,Sunny.,28 km/h,↑,37%,1007 mbar,16 km
2020-09-25,08:30,,20 °C,Sunny.,33 km/h,↑,35%,1007 mbar,16 km
2020-09-25,09:13,,21 °C,Sunny.,32 km/h,↑,31%,1006 mbar,16 km
2020-09-25,09:30,,22 °C,Sunny.,35 km/h,↑,27%,1006 mbar,16 km
2020-09-25,09:44,,22 °C,Sunny.,35 km/h,↑,27%,1006 mbar,16 km
2020-09-25,10:00,,22 °C,Sunny.,39 km/h,↑,27%,1005 mbar,16 km
2020-09-25,10:30,,23 °C,Sunny.,35 km/h,↑,25%,1005 mbar,16 km
2020-09-25,11:00,,23 °C,Sunny.,37 km/h,↑,25%,1004 mbar,16 km
2020-09-25,12:00,,23 °C,Sunny.,44 km/h,↑,22%,1002 mbar,16 km
2020-09-25,12:30,,23 °C,Sunny.,48 km/h,↑,22%,1002 mbar,16 km
2020-09-25,13:00,,23 °C,Sunny.,43 km/h,↑,22%,1001 mbar,16 km
2020-09-25,13:30,,24 °C,Sunny.,35 km/h,↑,21%,1000 mbar,16 km
2020-09-25,14:00,,24 °C,Sunny.,43 km/h,↑,21%,1000 mbar,16 km
2020-09-25,14:30,,25 °C,Sunny.,48 km/h,↑,18%,999 mbar,16 km
2020-09-25,15:00,,24 °C,Sunny.,39 km/h,↑,19%,999 mbar,16 km
2020-09-25,15:22,,24 °C,Sunny.,35 km/h,↑,21%,998 mbar,16 km
2020-09-25,15:30,,25 °C,Sunny.,32 km/h,↑,18%,998 mbar,16 km
2020-09-25,16:00,,23 °C,Sunny.,48 km/h,↑,20%,998 mbar,16 km
2020-09-25,16:30,,23 °C,Sunny.,37 km/h,↑,22%,998 mbar,16 km
2020-09-25,17:01,,14 °C,Sprinkles. Clear.,56 km/h,↑,67%,1001 mbar,8 km
2020-09-25,17:30,,15 °C,Light rain. Clear.,35 km/h,↑,59%,1002 mbar,N/A
2020-09-25,18:00,,13 °C,Light rain. Mostly cloudy.,41 km/h,↑,67%,1002 mbar,N/A
2020-09-25,18:30,,12 °C,Light rain. Partly cloudy.,35 km/h,↑,77%,1004 mbar,N/A
2020-09-25,19:00,,12 °C,Scattered showers. Clear.,33 km/h,↑,77%,1004 mbar,N/A
2020-09-25,19:30,,12 °C,Clear.,32 km/h,↑,67%,1004 mbar,16 km
2020-09-25,20:00,,12 °C,Passing clouds.,35 km/h,↑,58%,1004 mbar,N/A
2020-09-25,20:30,,12 °C,Passing clouds.,39 km/h,↑,54%,1005 mbar,N/A
2020-09-25,21:00,,11 °C,Clear.,39 km/h,↑,54%,1005 mbar,16 km
2020-09-25,21:30,,11 °C,Clear.,37 km/h,↑,54%,1004 mbar,16 km
2020-09-25,21:43,,11 °C,Clear.,39 km/h,↑,50%,1005 mbar,16 km
2020-09-25,22:00,,11 °C,Clear.,37 km/h,↑,50%,1005 mbar,16 km
2020-09-25,22:10,,11 °C,Clear.,35 km/h,↑,50%,1005 mbar,16 km
2020-09-25,22:30,,11 °C,Clear.,48 km/h,↑,50%,1005 mbar,16 km
2020-09-25,23:00,,11 °C,Clear.,48 km/h,↑,47%,1005 mbar,16 km
2020-09-25,23:30,,11 °C,Clear.,43 km/h,↑,47%,1005 mbar,16 km
2020-09-26,"00:00 Sat, 26 Sep",,11 °C,Clear.,44 km/h,↑,47%,1005 mbar,16 km
2020-09-26,00:30,,11 °C,Clear.,43 km/h,↑,47%,1004 mbar,16 km
2020-09-26,01:00,,10 °C,Clear.,46 km/h,↑,50%,1004 mbar,16 km
2020-09-26,01:30,,11 °C,Clear.,50 km/h,↑,47%,1004 mbar,16 km
2020-09-26,01:43,,11 °C,Clear.,46 km/h,↑,47%,1004 mbar,N/A
2020-09-26,02:00,,11 °C,Clear.,48 km/h,↑,47%,1004 mbar,16 km
2020-09-26,02:05,,11 °C,Clear.,46 km/h,↑,47%,1004 mbar,16 km
2020-09-26,02:30,,11 °C,Clear.,54 km/h,↑,44%,1004 mbar,16 km
2020-09-26,02:38,,11 °C,Clear.,50 km/h,↑,44%,1004 mbar,16 km
2020-09-26,03:00,,11 °C,Clear.,54 km/h,↑,44%,1004 mbar,16 km
2020-09-26,03:30,,11 °C,Clear.,48 km/h,↑,44%,1004 mbar,16 km
2020-09-26,04:00,,11 °C,Clear.,44 km/h,↑,44%,1004 mbar,16 km
2020-09-26,04:30,,11 °C,Clear.,43 km/h,↑,41%,1005 mbar,16 km
2020-09-26,04:38,,11 °C,Clear.,35 km/h,↑,41%,1006 mbar,16 km
2020-09-26,05:00,,10 °C,Passing clouds.,24 km/h,↑,43%,1006 mbar,N/A
2020-09-26,05:30,,10 °C,Passing clouds.,20 km/h,↑,47%,1007 mbar,N/A
2020-09-26,06:00,,10 °C,Sunny.,22 km/h,↑,47%,1007 mbar,16 km
2020-09-26,06:30,,11 °C,Sunny.,20 km/h,↑,44%,1007 mbar,16 km
2020-09-26,07:00,,12 °C,Sunny.,28 km/h,↑,41%,1008 mbar,16 km
2020-09-26,07:30,,12 °C,Sunny.,35 km/h,↑,41%,1008 mbar,16 km
2020-09-26,08:00,,13 °C,Sunny.,41 km/h,↑,36%,1008 mbar,16 km
2020-09-26,08:30,,14 °C,Sunny.,39 km/h,↑,33%,1009 mbar,16 km
2020-09-26,09:00,,14 °C,Sunny.,39 km/h,↑,33%,1009 mbar,16 km
2020-09-26,09:30,,14 °C,Sunny.,41 km/h,↑,33%,1009 mbar,16 km
2020-09-26,11:00,,16 °C,Sunny.,46 km/h,↑,25%,1009 mbar,16 km
2020-09-26,11:30,,17 °C,Sunny.,37 km/h,↑,24%,1009 mbar,16 km
2020-09-26,12:00,,17 °C,Sunny.,41 km/h,↑,24%,1009 mbar,16 km
2020-09-26,12:30,,17 °C,Sunny.,41 km/h,↑,25%,1009 mbar,16 km
2020-09-26,13:00,,17 °C,Sunny.,50 km/h,↑,25%,1009 mbar,16 km
2020-09-26,13:30,,18 °C,Sunny.,44 km/h,↑,26%,1009 mbar,16 km
2020-09-26,14:00,,17 °C,Sunny.,52 km/h,↑,30%,1010 mbar,16 km
2020-09-26,14:30,,18 °C,Sunny.,44 km/h,↑,28%,1010 mbar,16 km
2020-09-26,15:00,,16 °C,Sunny.,50 km/h,↑,31%,1010 mbar,16 km
2020-09-26,15:30,,18 °C,Sunny.,43 km/h,↑,30%,1011 mbar,16 km
2020-09-26,16:00,,17 °C,Sunny.,39 km/h,↑,32%,1011 mbar,16 km
2020-09-26,16:30,,16 °C,Sunny.,48 km/h,↑,34%,1011 mbar,16 km
2020-09-26,17:00,,16 °C,Sunny.,41 km/h,↑,34%,1012 mbar,16 km
2020-09-26,17:30,,15 °C,Sunny.,37 km/h,↑,36%,1013 mbar,16 km
2020-09-26,18:00,,15 °C,Clear.,28 km/h,↑,39%,1013 mbar,16 km
2020-09-26,18:30,,14 °C,Clear.,32 km/h,↑,41%,1014 mbar,16 km
2020-09-26,19:00,,14 °C,Clear.,28 km/h,↑,44%,1015 mbar,16 km
2020-09-26,19:30,,14 °C,Clear.,32 km/h,↑,44%,1015 mbar,16 km
2020-09-26,20:00,,13 °C,Clear.,28 km/h,↑,47%,1016 mbar,16 km
2020-09-26,20:30,,13 °C,Clear.,28 km/h,↑,44%,1016 mbar,16 km
2020-09-26,21:00,,13 °C,Clear.,32 km/h,↑,47%,1017 mbar,16 km
2020-09-26,21:30,,13 °C,Clear.,30 km/h,↑,47%,1016 mbar,16 km
2020-09-26,22:00,,13 °C,Clear.,26 km/h,↑,47%,1017 mbar,16 km
2020-09-26,22:30,,13 °C,Clear.,22 km/h,↑,47%,1017 mbar,16 km
2020-09-26,23:00,,13 °C,Clear.,22 km/h,↑,44%,1017 mbar,16 km
2020-09-26,23:30,,13 °C,Clear.,19 km/h,↑,47%,1017 mbar,16 km
2020-09-27,"00:00 Sun, 27 Sep",,12 °C,Clear.,19 km/h,↑,51%,1017 mbar,16 km
2020-09-27,00:30,,12 °C,Clear.,17 km/h,↑,47%,1017 mbar,N/A
2020-09-27,01:00,,11 °C,Clear.,19 km/h,↑,50%,1017 mbar,16 km
2020-09-27,01:30,,11 °C,Clear.,19 km/h,↑,50%,1017 mbar,16 km
2020-09-27,02:00,,11 °C,Clear.,26 km/h,↑,54%,1017 mbar,16 km
2020-09-27,02:30,,11 °C,Clear.,19 km/h,↑,54%,1016 mbar,16 km
2020-09-27,03:00,,11 °C,Clear.,22 km/h,↑,54%,1017 mbar,16 km
2020-09-27,03:30,,11 °C,Clear.,20 km/h,↑,54%,1017 mbar,16 km
2020-09-27,04:00,,11 °C,Clear.,22 km/h,↑,54%,1017 mbar,16 km
2020-09-27,04:30,,11 °C,Clear.,24 km/h,↑,54%,1017 mbar,16 km
2020-09-27,05:00,,11 °C,Clear.,24 km/h,↑,54%,1018 mbar,16 km
